,appid,name,review_score,total_positive,total_negative,total_reviews,type,required_age,is_free,short_description,publishers,price_overview,platforms,categories,genres,release_date,price,genres_clean,Gore,Software Training,Animation & Modeling,Racing,Web Publishing,Action,Free to Play,Sports,Massively Multiplayer,Strategy,Casual,Design & Illustration,Early Access,Simulation,Sexual Content,Indie,Adventure,Nudity,Audio Production,Violent,RPG,Video Production,Utilities
679,294550,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,8,62,3,65,game,0,False,"Hey Partner, Freddi Fish and Luther need your help!","['Humongous Entertainment', 'Nightdive Studios']","{'currency': 'EUR', 'initial': 699, 'final': 419, 'discount_percent': 40, 'initial_formatted': '6,99€', 'final_formatted': '4,19€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]","{'coming_soon': False, 'date': '29 May, 2014'}",699.0,['Adventure' 'Casual'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
680,32610,Delta Force: Xtreme 2,5,48,31,79,game,0,False,"Enemies lurk in locations around the globe, waiting for the right opportunity to strike. As part of Delta Force, the U.S. Army's most secretive and highly trained unit, you have the skills and the firepower to hunt them down and take them out.","['NovaLogic', 'THQ Nordic']","{'currency': 'EUR', 'initial': 1999, 'final': 499, 'discount_percent': 75, 'initial_formatted': '19,99€', 'final_formatted': '4,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}]","[{'id': '1', 'description': 'Action'}]","{'coming_soon': False, 'date': '18 Jun, 2009'}",1999.0,['Action'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,1128140,Under: Depths of Fear,5,86,50,136,game,0,False,Enter the mind of traumatized WW1 veteran Alexander Dockter and experience the terrorizing nightmare of trying to escape a sinking ocean liner while being haunted by the most terrifying entities you’ve ever come across.,"['Rogue Games, Inc.', 'Gamera Games']","{'currency': 'EUR', 'initial': 819, 'final': 409, 'discount_percent': 50, 'initial_formatted': '8,19€', 'final_formatted': '4,09€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '26 Oct, 2020'}",819.0,['Action' 'Adventure' 'Indie' 'Strategy'],0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
682,546080,Coffin of Ashes,8,99,19,118,game,0,False,"Delilah is an ordinary school girl who accidentally discovers an old mansion on a rainy night. As her exploration in the mansion continues, she finds many mysterious phenomena that can't be explained. In this mansion covered by ashes, what's the secret hidden deep underground?",['DigitalEZ'],"{'currency': 'EUR', 'initial': 699, 'final': 384, 'discount_percent': 45, 'initial_formatted': '6,99€', 'final_formatted': '3,84€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '8 Dec, 2016'}",699.0,['Adventure' 'Casual' 'Indie' 'RPG'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
683,713460,Train Frontier Classic,8,141,20,161,game,0,False,"Train Frontier Classic is a stylized landscape building and multiplayer train riding sandbox, inspired by the fun of model railroad building. Fill a scene with miles of scale track, hundreds of props, and a personal train car setup -- then go online to share and ride your creation with friends!",['Team Train Frontier'],"{'currency': 'EUR', 'initial': 999, 'final': 699, 'discount_percent': 30, 'initial_formatted': '9,99€', 'final_formatted': '6,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 30, 'description': 'Steam Workshop'}, {'id': 17, 'description': 'Includes level editor'}]","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '14 Dec, 2017'}",999.0,['Casual' 'Indie' 'Simulation' 'Early Access'],0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
684,339200,Oceanhorn: Monster of Uncharted Seas,8,465,109,574,game,0,False,"Oceanhorn: Monster of Uncharted Seas combines captivating storytelling, breathtaking 3D visuals and exciting gameplay into one epic action-adventure experience. In the game you explore the islands of Uncharted Seas, a world filled with many dangers, puzzles and secrets.",['Cornfox & Brothers Ltd.'],"{'currency': 'EUR', 'initial': 1499, 'final': 749, 'discount_percent': 50, 'initial_formatted': '14,99€', 'final_formatted': '7,49€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '17 Mar, 2015'}",1499.0,['Action' 'Adventure' 'Indie' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
685,405500,Dangerous Golf,6,90,30,120,game,0,False,"Not your traditional Golf game. Humorous destruction and over the top trickshots are the way to score big. Smash up the toilets, make a big mess in the Kitchen, destroy priceless antiques in the Palace. This is golf played indoors where the more expensive the object the higher its game value.",['Three Fields Entertainment '],"{'currency': 'EUR', 'initial': 1999, 'final': 1999, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '19,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 15, 'description': 'Stats'}, {'id': 25, 'description': 'Steam Leaderboards'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]","{'coming_soon': False, 'date': '2 Jun, 2016'}",1999.0,['Action' 'Indie' 'Sports'],0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
686,1216710,Cyber Manhunt,8,415,80,495,game,0,False,"Cyber Manhunt is a story-oriented puzzle game focusing on big data, hacking, citizen privacy, and social workers. It focuses on social issues such as cyber violence and privacy breaches.",['Aluba Studio'],"{'currency': 'EUR', 'initial': 899, 'final': 539, 'discount_percent': 40, 'initial_formatted': '8,99€', 'final_formatted': '5,39€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]","{'coming_soon': False, 'date': '2 Feb, 2021'}",899.0,['Indie' 'RPG' 'Simulation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
687,577690,Spooky's Jump Scare Mansion: HD Renovation,9,1235,59,1294,game,0,False,"Can you survive 1000 rooms of cute terror? Or will you break once the cuteness starts to fade off and you're running for your life from the unspeakable hideous beings that shake and writhe in bowels of this house? They wait for you, they wait and hunger for meeting you.",['Albino Moose Games'],"{'currency': 'EUR', 'initial': 999, 'final': 669, 'discount_percent': 33, 'initial_formatted': '9,99€', 'final_formatted': '6,69€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 52, 'description': 'Tracked Controller Support'}, {'id': 53, 'description': 'VR Supported'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 13, 'description': 'Captions available'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '1 Mar, 2017'}",999.0,['Action' 'Adventure' 'Indie'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
688,269730,The Golf Club,5,536,293,829,game,0,False,"The Golf Club is a visually stunning golf simulation that features procedurally generated courses, a fully featured course editor, asynchronous online play and outstanding gameplay. Create and share courses with your friends and compete with both friends and rivals in this fresh take on golf.",['HB Studios'],"{'currency': 'EUR', 'initial': 2799, 'final': 2799, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '27,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 18, 'description': 'Partial Controller Support'}, {'id': 17, 'description': 'Includes level editor'}]","[{'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]","{'coming_soon': False, 'date': '19 Aug, 2014'}",2799.0,['Simulation' 'Sports'],0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
689,982290,Airborne Kingdom,8,607,83,690,game,0,False,"The sky city builder awaits. Create your own flying kingdom and lead it on a quest across an expansive world. Explore the varied landscape, build up a floating metropolis, aid struggling people below, uncover lost secrets and, ultimately, bring back the Airborne Kingdom legend.",['Freedom Games'],"{'currency': 'EUR', 'initial': 2099, 'final': 1259, 'discount_percent': 40, 'initial_formatted': '20,99€', 'final_formatted': '12,59€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '7 Mar, 2022'}",2099.0,['Casual' 'Indie' 'Simulation' 'Strategy'],0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
690,11190,Sherlock Holmes versus Jack the Ripper,6,274,91,365,game,0,False,"Recognized as one of the best licenses in gaming and lauded by the press, Sherlock Holmes is back with an investigation that is sure to be the most horrifying of the series. The famous detective stands against the most dangerous serial killer England has ever known - Jack the Ripper.",['Frogwares'],"{'currency': 'EUR', 'initial': 999, 'final': 199, 'discount_percent': 80, 'initial_formatted': '9,99€', 'final_formatted': '1,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '23 Dec, 2009'}",999.0,['Adventure' 'RPG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
691,798460,Ni no Kuni Wrath of the White Witch™ Remastered,8,1318,228,1546,game,0,False,"Journey back to the other world in Ni no Kuni: Wrath of the White Witch™ Remastered. LEVEL-5’s classic tale returns better than ever, with improved graphics and performance.",['BANDAI NAMCO Entertainment'],"{'currency': 'EUR', 'initial': 4999, 'final': 999, 'discount_percent': 80, 'initial_formatted': '49,99€', 'final_formatted': '9,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 41, 'description': 'Remote Play on Phone'}, {'id': 42, 'description': 'Remote Play on Tablet'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '19 Sep, 2019'}",4999.0,['Action' 'Adventure' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
692,603800,ReThink,8,83,14,97,game,0,False,"As an inmate of a government-controlled Correctional Facility in the year 2275, you have the right to prove yourself worthy of being part of Society again. Show your skills in logical thinking by solving puzzles of varying size, type and difficulty in this first-Person puzzle game, and redeem your freedom!",['Yaeko'],"{'currency': 'EUR', 'initial': 999, 'final': 99, 'discount_percent': 90, 'initial_formatted': '9,99€', 'final_formatted': '0,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '8 Mar, 2017'}",999.0,['Casual' 'Indie'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
693,968370,The Blind Prophet,8,47,10,57,game,0,False,A point'n'Click adventure game. Resolve mysteries and fight the Great Evil.,"['ARS GOETIA', 'Plug In Digital', 'Maple Whispering Limited']","{'currency': 'EUR', 'initial': 1999, 'final': 679, 'discount_percent': 66, 'initial_formatted': '19,99€', 'final_formatted': '6,79€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '5 Feb, 2020'}",1999.0,['Adventure' 'Casual' 'Indie' 'RPG'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
694,237930,Transistor,8,14016,879,14895,game,0,False,"Discover the world of Transistor, a sci-fi-themed action RPG from the creators of Bastion.",['Supergiant Games'],"{'currency': 'EUR', 'initial': 1679, 'final': 335, 'discount_percent': 80, 'initial_formatted': '16,79€', 'final_formatted': '3,35€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '20 May, 2014'}",1679.0,['Action' 'Indie' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
695,1361700,Half-Life: Alyx - Final Hours,9,613,31,644,game,0,False,"THE FINAL HOURS OF HALF-LIFE: ALYX is an interactive storybook, written by Geoff Keighley, that takes fans inside Valve Software to chronicle the company’s past decade of game development, including the return of Half-Life.",['Geoff Keighley'],"{'currency': 'EUR', 'initial': 819, 'final': 204, 'discount_percent': 75, 'initial_formatted': '8,19€', 'final_formatted': '2,04€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 14, 'description': 'Commentary available'}]","[{'id': '1', 'description': 'Action'}]","{'coming_soon': False, 'date': '9 Jul, 2020'}",819.0,['Action'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,1054110,There The Light,6,49,14,63,game,0,False,"Explore an unknown and abandoned world. Each step, each puzzle, brings you closer to discovering the history and secrets of a lost civilization. Can you find the light?",['CasualBebop'],"{'currency': 'EUR', 'initial': 450, 'final': 450, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '4,50€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '31 May, 2019'}",450.0,['Adventure' 'Indie'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
697,940910,Minoria,8,440,69,509,game,0,False,"Ink and blood stain the streets of Ramezia. Witches must burn and sins must be judged. Venture forth as Sister Semilla to burn down the pillars of heresy in Minoria, an action-platformer by Bombservice, creators of Momodora.",['DANGEN Entertainment'],"{'currency': 'EUR', 'initial': 1679, 'final': 671, 'discount_percent': 60, 'initial_formatted': '16,79€', 'final_formatted': '6,71€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 18, 'description': 'Partial Controller Support'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '27 Aug, 2019'}",1679.0,['Action' 'Adventure' 'Indie' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
698,296220,Farm Frenzy 4,6,88,35,123,game,0,False,"The Farm Frenzy series of casual sims gets a makeover in this sequel. Choose and dress your character, and then get busy saving the family farm! Virtual farming has never been more fun, so grab yer overalls, roll up yer sleeves and get ready for an egg-crackin', cow-milking, sheep-shearin' good time!",['ESDigital Games'],"{'currency': 'EUR', 'initial': 699, 'final': 69, 'discount_percent': 90, 'initial_formatted': '6,99€', 'final_formatted': '0,69€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '29 Apr, 2014'}",699.0,['Adventure' 'Casual' 'Strategy'],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
699,246840,FATE,9,2184,96,2280,game,0,False,"Play (or Re-play) This Classic Dungeon Crawler!During the golden days of action RPGs, FATE was a powerhouse, winning runner-up for PC Magazine’s Role-Playing Game of the year. Popular enough to spawn 3 sequels, this was one of the premier dungeon crawlers of its time.",['WildTangent'],"{'currency': 'EUR', 'initial': 659, 'final': 329, 'discount_percent': 50, 'initial_formatted': '6,59€', 'final_formatted': '3,29€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '12 Dec, 2013'}",659.0,['Action' 'Adventure' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
